FID,Id,gridcode,Persistence,Variable,Area
1824,1825,501,50,Variable 1,50.000000000000000
1825,1826,401,40,Variable 1,100.000000000000000
1826,1827,104,10,Variable 4,350.000000000000000
1827,1828,153,15,Variable 3,4675.000000000000000
1828,1829,404,40,Variable 4,50.000000000000000
1829,1830,304,30,Variable 4,25.000000000000000
1830,1831,101,10,Variable 1,25.000000000000000
1831,1832,151,15,Variable 1,100.000000000000000
1832,1833,201,20,Variable 1,50.000000000000000
1833,1834,104,10,Variable 4,25.000000000000000
1834,1835,154,15,Variable 4,300.000000000000000
1835,1836,103,10,Variable 3,75.000000000000000
1836,1837,154,15,Variable 4,25.000000000000000
1837,1838,201,20,Variable 1,25.000000000000000
1838,1839,101,10,Variable 1,75.000000000000000
1839,1840,104,10,Variable 4,25.000000000000000
1840,1841,103,10,Variable 3,75.000000000000000
1841,1842,101,10,Variable 1,25.000000000000000
1842,1843,151,15,Variable 1,100.000000000000000
1843,1844,201,20,Variable 1,50.000000000000000
1844,1845,204,20,Variable 4,50.000000000000000
1845,1846,101,10,Variable 1,25.000000000000000
1846,1847,104,10,Variable 4,25.000000000000000
1847,1848,154,15,Variable 4,25.000000000000000
1848,1849,104,10,Variable 4,25.000000000000000
1849,1850,153,15,Variable 3,350.000000000000000
1850,1851,103,10,Variable 3,50.000000000000000
1851,1852,103,10,Variable 3,25.000000000000000
1852,1853,104,10,Variable 4,25.000000000000000
1853,1854,153,15,Variable 3,16950.000000000000000
1854,1855,101,10,Variable 1,25.000000000000000
1855,1856,151,15,Variable 1,50.000000000000000
1856,1857,201,20,Variable 1,25.000000000000000
1857,1858,101,10,Variable 1,25.000000000000000
1858,1859,103,10,Variable 3,25.000000000000000
1859,1860,153,15,Variable 3,25.000000000000000
1860,1861,104,10,Variable 4,6350.000000000000000
1861,1862,201,20,Variable 1,25.000000000000000
1862,1863,104,10,Variable 4,100.000000000000000
1863,1864,101,10,Variable 1,25.000000000000000
1864,1865,153,15,Variable 3,25.000000000000000
1865,1866,153,15,Variable 3,25.000000000000000
1866,1867,201,20,Variable 1,25.000000000000000
1867,1868,103,10,Variable 3,25.000000000000000
1868,1869,151,15,Variable 1,150.000000000000000
1869,1870,201,20,Variable 1,25.000000000000000
1870,1871,103,10,Variable 3,275.000000000000000
1871,1872,104,10,Variable 4,25.000000000000000
1872,1873,151,15,Variable 1,100.000000000000000
1873,1874,201,20,Variable 1,25.000000000000000
1874,1875,104,10,Variable 4,50.000000000000000
1875,1876,151,15,Variable 1,50.000000000000000
1876,1877,201,20,Variable 1,25.000000000000000
1877,1878,104,10,Variable 4,50.000000000000000
1878,1879,154,15,Variable 4,25500.000000000000000
1879,1880,104,10,Variable 4,5850.000000000000000
1880,1881,151,15,Variable 1,50.000000000000000
1881,1882,201,20,Variable 1,25.000000000000000
1882,1883,201,20,Variable 1,7550.000000000000000
1883,1884,151,15,Variable 1,50.000000000000000
1884,1885,201,20,Variable 1,50.000000000000000
1885,1886,51,5,Variable 1,275.000000000000000
1886,1887,51,5,Variable 1,100.000000000000000
1887,1888,151,15,Variable 1,75.000000000000000
1888,1889,201,20,Variable 1,75.000000000000000
1889,1890,104,10,Variable 4,25.000000000000000
1890,1891,201,20,Variable 1,50.000000000000000
1891,1892,201,20,Variable 1,103350.000000000000000
1892,1893,101,10,Variable 1,25.000000000000000
1893,1894,151,15,Variable 1,200.000000000000000
1894,1895,201,20,Variable 1,100.000000000000000
1895,1896,104,10,Variable 4,50.000000000000000
1896,1897,201,20,Variable 1,50.000000000000000
1897,1898,201,20,Variable 1,25.000000000000000
1898,1899,51,5,Variable 1,25.000000000000000
1899,1900,101,10,Variable 1,25.000000000000000
1900,1901,201,20,Variable 1,25.000000000000000
1901,1902,201,20,Variable 1,50.000000000000000
1902,1903,201,20,Variable 1,25.000000000000000
1903,1904,104,10,Variable 4,25.000000000000000
1904,1905,101,10,Variable 1,25.000000000000000
1905,1906,201,20,Variable 1,175.000000000000000
1906,1907,104,10,Variable 4,19425.000000000000000
1907,1908,201,20,Variable 1,5450.000000000000000
1908,1909,101,10,Variable 1,50.000000000000000
1909,1910,151,15,Variable 1,550.000000000000000
1910,1911,101,10,Variable 1,900.000000000000000
1911,1912,101,10,Variable 1,100.000000000000000
1912,1913,151,15,Variable 1,125.000000000000000
1913,1914,201,20,Variable 1,750.000000000000000
1914,1915,101,10,Variable 1,100.000000000000000
1915,1916,201,20,Variable 1,25.000000000000000
1916,1917,201,20,Variable 1,50.000000000000000
1917,1918,101,10,Variable 1,50.000000000000000
1918,1919,201,20,Variable 1,50.000000000000000
1919,1920,201,20,Variable 1,100.000000000000000
1920,1921,201,20,Variable 1,25.000000000000000
1921,1922,104,10,Variable 4,50.000000000000000
1922,1923,101,10,Variable 1,25.000000000000000
1923,1924,101,10,Variable 1,200.000000000000000
1924,1925,201,20,Variable 1,25.000000000000000
1925,1926,104,10,Variable 4,50.000000000000000
1926,1927,153,15,Variable 3,25.000000000000000
1927,1928,104,10,Variable 4,350.000000000000000
1928,1929,151,15,Variable 1,25.000000000000000
1929,1930,201,20,Variable 1,50.000000000000000
1930,1931,104,10,Variable 4,25.000000000000000
1931,1932,104,10,Variable 4,50.000000000000000
1932,1933,101,10,Variable 1,25.000000000000000
1933,1934,104,10,Variable 4,25.000000000000000
1934,1935,153,15,Variable 3,25.000000000000000
1935,1936,104,10,Variable 4,25.000000000000000
1936,1937,101,10,Variable 1,275.000000000000000
1937,1938,101,10,Variable 1,25.000000000000000
1938,1939,201,20,Variable 1,25.000000000000000
1939,1940,104,10,Variable 4,100.000000000000000
1940,1941,103,10,Variable 3,450.000000000000000
1941,1942,104,10,Variable 4,25.000000000000000
1942,1943,104,10,Variable 4,25.000000000000000
1943,1944,103,10,Variable 3,25.000000000000000
1944,1945,201,20,Variable 1,25.000000000000000
1945,1946,104,10,Variable 4,250.000000000000000
1946,1947,101,10,Variable 1,50.000000000000000
1947,1948,151,15,Variable 1,25.000000000000000
1948,1949,151,15,Variable 1,25.000000000000000
1949,1950,201,20,Variable 1,25.000000000000000
1950,1951,151,15,Variable 1,25.000000000000000
1951,1952,201,20,Variable 1,2925.000000000000000
1952,1953,151,15,Variable 1,25.000000000000000
1953,1954,151,15,Variable 1,125.000000000000000
1954,1955,101,10,Variable 1,25.000000000000000
1955,1956,101,10,Variable 1,50.000000000000000
1956,1957,151,15,Variable 1,1075.000000000000000
1957,1958,153,15,Variable 3,25.000000000000000
1958,1959,104,10,Variable 4,25.000000000000000
1959,1960,104,10,Variable 4,25.000000000000000
1960,1961,101,10,Variable 1,12350.000000000000000
1961,1962,154,15,Variable 4,475.000000000000000
1962,1963,104,10,Variable 4,50.000000000000000
1963,1964,401,40,Variable 1,50.000000000000000
1964,1965,154,15,Variable 4,25.000000000000000
1965,1966,153,15,Variable 3,25.000000000000000
1966,1967,104,10,Variable 4,25.000000000000000
1967,1968,151,15,Variable 1,1575.000000000000000
1968,1969,201,20,Variable 1,50.000000000000000
1969,1970,104,10,Variable 4,25.000000000000000
1970,1971,301,30,Variable 1,50.000000000000000
1971,1972,104,10,Variable 4,50.000000000000000
1972,1973,151,15,Variable 1,75.000000000000000
1973,1974,54,5,Variable 4,25.000000000000000
1974,1975,201,20,Variable 1,50.000000000000000
1975,1976,104,10,Variable 4,50.000000000000000
1976,1977,101,10,Variable 1,2925.000000000000000
1977,1978,104,10,Variable 4,100.000000000000000
1978,1979,201,20,Variable 1,25.000000000000000
1979,1980,51,5,Variable 1,25.000000000000000
1980,1981,101,10,Variable 1,25.000000000000000
1981,1982,201,20,Variable 1,125.000000000000000
1982,1983,151,15,Variable 1,650.000000000000000
1983,1984,201,20,Variable 1,25.000000000000000
1984,1985,201,20,Variable 1,50.000000000000000
1985,1986,51,5,Variable 1,50.000000000000000
1986,1987,151,15,Variable 1,59325.000000000000000
1987,1988,51,5,Variable 1,25.000000000000000
1988,1989,201,20,Variable 1,9175.000000000000000
1989,1990,151,15,Variable 1,975.000000000000000
1990,1991,101,10,Variable 1,3050.000000000000000
